id,repo,true_labels,pred_labels,correct
205028116,TypeScript,bug|help wanted,feature-request,False
205209447,neovim,enhancement,feature-request,False
205214646,rust,,enhancement,False
205333055,rust,,enhancement|feature-request|help wanted,False
205451088,TypeScript,,proposal,False
205837616,TypeScript,,enhancement,False
205914034,neovim,performance,,False
206064901,TypeScript,,feature-request,False
206122816,TypeScript,bug,,False
206129048,rust,,documentation|feature-request,False
206346064,rust,,enhancement|feature-request,False
206346150,rust,,bug,False
206575665,flutter,,feature-request,False
206752777,neovim,bug,,False
207093160,rust,,bug,False
207286621,rust,,bug,False
207303794,flutter,,feature-request,False
207314547,flutter,,enhancement|feature-request,False
207363717,TypeScript,,feature-request,False
207372917,TypeScript,,feature-request,False
207436887,neovim,enhancement,help wanted|terminal,False
207625911,TypeScript,bug,,False
207746051,TypeScript,bug,feature-request,False
207987040,TypeScript,bug,feature-request,False
208009500,TypeScript,,feature-request,False
208132182,rust,,enhancement|feature-request,False
208226697,TypeScript,,feature-request,False
208293598,rust,,feature-request,False
208299323,flutter,,enhancement|feature-request,False
208332413,TypeScript,bug,,False
208547320,TypeScript,,feature-request,False
208573875,flutter,,bug|enhancement,False
208685704,rust,,bug,False
208898093,rust,,enhancement|feature-request,False
208992912,neovim,,documentation|help wanted|proposal,False
209228481,TypeScript,help wanted,,False
209469386,rust,,feature-request,False
209538335,TypeScript,,enhancement|feature-request,False
209586673,flutter,,enhancement|feature-request,False
209591343,TypeScript,,bug|enhancement,False
209814254,TypeScript,,proposal,False
209815702,rust,,bug,False
209919037,TypeScript,,feature-request,False
209995213,TypeScript,,enhancement|feature-request,False
210199273,TypeScript,,feature-request,False
210351785,neovim,enhancement,enhancement|feature-request|help wanted,False
210954541,TypeScript,bug|help wanted,,False
211161812,rust,,enhancement|feature-request,False
211173189,neovim,enhancement,feature-request|help wanted,False
211196392,flutter,,feature-request,False
211243578,rust,,feature-request,False
211251675,TypeScript,,feature-request,False
211402219,flutter,,bug|feature-request,False
211446498,TypeScript,,feature-request,False
211460832,TypeScript,,feature-request,False
211925597,TypeScript,bug|help wanted,,False
211954024,TypeScript,,feature-request,False
212265547,TypeScript,bug|help wanted,,False
212272077,rust,,bug|enhancement,False
212478801,rust,,documentation|help wanted,False
212515768,TypeScript,bug,,False
212528591,TypeScript,,feature-request,False
212545224,TypeScript,,feature-request,False
212568257,neovim,enhancement|terminal,help wanted|terminal,False
212615821,TypeScript,bug|help wanted,feature-request,False
212654326,rust,,bug,False
212787577,rust,,feature-request,False
212916481,TypeScript,,issue: bug report,False
212988499,rust,,help wanted,False
213294149,TypeScript,bug|help wanted,feature-request,False
213670862,TypeScript,,enhancement|feature-request,False
213677652,TypeScript,bug,,False
213711484,flutter,,feature-request,False
213814124,rust,,bug,False
213825349,rust,,enhancement|feature-request,False
213854031,rust,,feature-request,False
213865278,rust,,bug,False
214224697,neovim,enhancement,,False
214235466,TypeScript,,enhancement,False
214673656,neovim,enhancement|performance,feature-request|help wanted|terminal,False
214721571,rust,,bug,False
214833291,rust,,enhancement,False
214926877,flutter,crash,enhancement,False
215168677,rust,,feature-request,False
215212157,rust,,documentation,False
215265738,TypeScript,,feature-request,False
215902659,rust,,feature-request,False
215979030,TypeScript,,feature-request,False
216177507,TypeScript,help wanted,enhancement|feature-request,False
216633140,TypeScript,discussion,,False
216637497,rust,,bug,False
216791411,rust,,bug,False
216846705,rust,,bug,False
216861514,flutter,,enhancement,False
217204798,flutter,,feature-request,False
217296587,TypeScript,bug|help wanted,,False
217349941,flutter,performance|proposal,,False
217362112,flutter,,bug|enhancement,False
217886045,TypeScript,,feature-request,False
218002500,rust,,enhancement|feature-request,False
218171701,rust,,feature-request,False
218181198,TypeScript,,bug,False
218610636,flutter,,enhancement|feature-request,False
218757675,neovim,bug,help wanted|terminal,False
218948131,flutter,proposal,enhancement|feature-request,False
219055529,TypeScript,help wanted,bug|feature-request,False
219177385,TypeScript,,feature-request,False
219230600,rust,,bug,False
219390939,rust,,bug,False
219403248,flutter,performance,enhancement|feature-request,False
219420170,flutter,performance,,False
219880161,TypeScript,,enhancement|feature-request,False
219981192,rust,,bug,False
220092144,rust,,bug,False
220323300,neovim,,enhancement,False
220403579,neovim,bug,,False
220473335,TypeScript,,feature-request,False
220534580,rust,,bug|help wanted|terminal,False
220736184,rust,,bug,False
220744657,flutter,,feature-request,False
220790182,flutter,,bug|enhancement,False
221012049,rust,,feature-request,False
221104366,flutter,,feature-request,False
221125204,TypeScript,,help wanted,False
221137495,flutter,,enhancement,False
221332166,rust,,bug,False
221483470,TypeScript,,feature-request,False
221657505,flutter,proposal,enhancement|feature-request,False
221807586,rust,,documentation,False
222207728,flutter,,enhancement|feature-request,False
222521773,TypeScript,bug,feature-request,False
222997448,TypeScript,,feature-request,False
223217737,rust,,bug,False
223234231,flutter,,bug,False
223605000,TypeScript,bug,feature-request,False
223745272,rust,,feature-request,False
223972618,rust,,bug,False
224332412,flutter,,enhancement,False
224411656,neovim,bug,,False
224586490,TypeScript,,proposal,False
224597303,TypeScript,help wanted,feature-request,False
224870953,flutter,,feature-request,False
224879114,TypeScript,,enhancement|feature-request,False
225229911,rust,,feature-request,False
225251363,flutter,proposal,feature-request,False
225283521,TypeScript,,enhancement,False
225358791,rust,,enhancement|feature-request,False
225491008,TypeScript,good first issue|help wanted,,False
225550777,flutter,,feature-request|help wanted|terminal,False
225724105,neovim,enhancement,,False
225746538,neovim,enhancement|platform:windows,enhancement|feature-request|help wanted|idea-new powertoy|terminal,False
225756790,neovim,enhancement,enhancement|feature-request,False
225759315,rust,,feature-request,False
225948417,neovim,platform:windows,,False
226060592,TypeScript,bug,,False
226441676,flutter,,bug,False
226444933,flutter,,enhancement,False
226455665,flutter,,enhancement|feature-request,False
226730366,TypeScript,,enhancement|feature-request,False
227011705,TypeScript,bug|help wanted,feature-request,False
227104300,flutter,,feature-request,False
227167656,TypeScript,,feature-request,False
227185184,rust,,kind/feature|lifecycle/frozen|sig/node|triage/accepted,False
227195760,rust,,bug,False
227468819,TypeScript,bug,,False
227476256,flutter,,enhancement|feature-request,False
227565400,TypeScript,,enhancement|feature-request,False
227582484,flutter,proposal,enhancement|help wanted|terminal,False
227732019,TypeScript,,feature-request,False
227854071,flutter,,feature-request,False
228103615,flutter,,feature-request|kind/feature,False
228351524,flutter,proposal,,False
228550011,TypeScript,,enhancement|feature-request,False
228550336,TypeScript,bug|help wanted,,False
228706520,flutter,,enhancement|feature-request,False
228834400,rust,,feature-request,False
229082798,flutter,,enhancement,False
229156144,rust,,feature-request,False
229469861,TypeScript,,feature-request,False
229472269,rust,,bug,False
229965628,TypeScript,bug,,False
230436756,TypeScript,,feature-request,False
230566164,TypeScript,,feature-request,False
230566209,neovim,bug,,False
230758944,TypeScript,,feature-request,False
230799628,TypeScript,,bug,False
230810764,TypeScript,,enhancement|feature-request,False
230875938,neovim,enhancement,,False
231036773,TypeScript,bug,enhancement|feature-request,False
231191820,flutter,,enhancement,False
231497015,rust,,enhancement|feature-request,False
231662293,flutter,,enhancement|feature-request,False
231708651,flutter,,bug,False
231803657,flutter,,feature-request,False
232087989,rust,,feature-request,False
232317648,TypeScript,,feature-request,False
232439113,TypeScript,,enhancement|feature-request,False
232447679,rust,,bug,False
232543412,TypeScript,,enhancement|feature-request,False
232623143,neovim,,bug,False
232662541,neovim,enhancement,feature-request,False
232704689,rust,,feature-request,False
232718652,rust,,enhancement|feature-request,False
232946287,rust,,feature-request,False
232984564,flutter,,enhancement|feature-request,False
233291738,rust,,enhancement|feature-request,False
233399933,neovim,,module: build,False
233427403,neovim,,feature-request,False
233663203,TypeScript,bug|help wanted,,False
233886572,flutter,performance|proposal,enhancement,False
233902375,TypeScript,bug,enhancement,False
234100247,TypeScript,,feature-request,False
234128709,rust,,feature-request,False
234163782,rust,,bug|feature-request,False
234329830,TypeScript,,feature-request,False
234336344,rust,,enhancement|feature-request,False
234336821,flutter,crash,,False
234566829,TypeScript,bug,,False
234613534,flutter,,bug,False
234755305,TypeScript,,bug|enhancement,False
234901204,flutter,,feature-request,False
234959124,TypeScript,bug,bug|feature-request,False
235005580,neovim,enhancement,feature-request,False
235079266,flutter,,enhancement|feature-request,False
235085520,rust,,bug,False
235161264,flutter,proposal,enhancement,False
235368663,TypeScript,,feature-request|proposal,False
235571290,TypeScript,bug,,False
235681578,rust,,feature-request,False
236045719,flutter,,bug,False
236163007,rust,,feature-request,False
236179096,TypeScript,,enhancement|feature-request,False
236188952,TypeScript,,bug,False
236190005,rust,,bug,False
236206696,rust,,feature-request,False
236522729,rust,,enhancement,False
236528604,flutter,,feature-request,False
236547149,rust,,enhancement|feature-request,False
236658902,TypeScript,,feature-request,False
236661142,TypeScript,bug|help wanted,,False
236729761,rust,,feature-request,False
236736717,TypeScript,,feature-request,False
236752588,rust,,enhancement|feature-request,False
236956408,flutter,,feature-request,False
236975494,flutter,crash,,False
237084377,rust,,bug,False
237248340,TypeScript,bug|help wanted,,False
237378819,flutter,crash|proposal,feature-request,False
237384921,TypeScript,,feature-request,False
237428516,TypeScript,bug,,False
237670027,flutter,,feature-request,False
237952325,TypeScript,,feature-request,False
237960303,rust,,enhancement,False
237978617,rust,,feature-request,False
238267909,rust,,documentation|featurerequest|help wanted|proposal,False
238302145,rust,,feature-request,False
238554237,flutter,,help wanted|terminal,False
238592859,rust,,enhancement,False
238633109,flutter,,enhancement|feature-request,False
238668073,TypeScript,,bug,False
238964241,rust,,bug,False
239079924,TypeScript,bug,,False
239334944,flutter,,feature-request,False
239548740,flutter,,feature-request,False
239627525,TypeScript,bug|help wanted,bug,False
239681006,TypeScript,bug,,False
239812209,TypeScript,bug,feature-request,False
240010284,flutter,proposal,,False
240013824,flutter,crash,,False
240228385,rust,,feature-request,False
240229166,rust,,feature-request,False
240229204,rust,,feature-request,False
240309906,TypeScript,,feature-request|proposal,False
240409320,rust,,feature-request,False
240418044,rust,,feature-request,False
240463442,neovim,performance,feature-request,False
240547125,TypeScript,,feature-request,False
240979539,rust,,documentation|module: docs,False
241028220,rust,,enhancement|help wanted|terminal,False
241226715,TypeScript,,feature-request,False
241486167,neovim,enhancement,enhancement|feature-request,False
241670907,flutter,,enhancement|terminal,False
241794268,TypeScript,,feature-request,False
241961611,rust,,feature-request,False
